temperature,feels_like,humidity,wind_speed,weather_condition,season,age_range,style_preference,temperature_sensitivity,formality_preference,item_name,category,min_temp,max_temp,warmth_level,formality_level,item_style,is_recommended
24.9,21.6,44,5.8,clear,summer,45+,casual,very_cold,semi_formal,Dress Pants,lower,10,30,3,9,business,1
9.4,7.0,86,2.5,clouds,spring,35-45,elegant,very_cold,informal,Winter Boots,footwear,-30,5,9,5,casual,1
8.8,3.1,92,14.7,clear,autumn,45+,sporty,warm,formal,Chinos,lower,10,28,3,7,business,1
18.3,18.7,88,0.9,rain,spring,25-35,casual,warm,formal,Summer Dress,upper,20,35,1,6,elegant,0
-5.3,-9.3,89,12.0,clear,winter,45+,sporty,very_cold,formal,Heavy Parka,outerwear,-30,0,10,4,casual,1
12.2,9.7,45,14.5,rain,autumn,25-35,business,normal,formal,Dress Pants,lower,10,30,3,9,business,1
7.6,5.5,93,14.4,clouds,autumn,18-25,business,very_cold,informal,Summer Dress,upper,20,35,1,6,elegant,0
17.5,12.6,73,14.6,clear,spring,45+,elegant,warm,formal,Umbrella,accessories,-10,35,0,5,casual,1
16.7,17.1,48,1.8,clear,spring,45+,sporty,very_warm,formal,Suit,upper,15,28,3,10,business,1
16.9,11.6,37,14.5,clear,spring,45+,business,cold,semi_formal,Cardigan,upper,5,18,5,6,casual,1
16.5,13.6,91,12.9,rain,summer,18-25,elegant,cold,semi_formal,Blazer,outerwear,15,28,3,9,business,0
16.2,16.2,55,1.3,clear,summer,45+,casual,very_cold,semi_formal,Fleece Jacket,outerwear,0,15,6,4,sporty,0
5.5,2.8,47,0.3,clouds,winter,18-25,business,very_warm,semi_formal,Down Jacket,outerwear,-25,5,9,5,casual,0
4.0,2.0,45,2.4,rain,autumn,18-25,business,very_warm,semi_formal,Linen Shirt,upper,22,38,1,7,business,0
20.2,15.9,50,8.7,drizzle,spring,45+,casual,very_warm,informal,Baseball Cap,accessories,15,40,0,3,sporty,1
2.7,3.9,44,4.3,clouds,winter,45+,casual,very_cold,formal,Summer Dress,upper,20,35,1,6,elegant,0
22.9,24.8,36,5.0,clear,summer,18-25,sporty,very_warm,informal,Light Jacket,outerwear,10,20,4,6,casual,0
30.3,26.6,65,4.7,rain,summer,25-35,business,normal,formal,Sneakers,footwear,5,35,3,4,casual,1
32.6,33.0,88,10.2,clear,summer,35-45,business,normal,informal,Winter Hat,accessories,-30,5,8,4,casual,0
6.9,5.5,42,10.4,clear,spring,18-25,sporty,very_cold,informal,Suit,upper,15,28,3,10,business,0
26.5,28.5,62,2.9,clear,summer,25-35,casual,cold,semi_formal,Sneakers,footwear,5,35,3,4,casual,1
26.0,22.2,55,8.0,clear,summer,45+,casual,normal,formal,Chinos,lower,10,28,3,7,business,1
13.0,10.7,60,8.3,clouds,spring,18-25,casual,normal,formal,Suit,upper,15,28,3,10,business,1
24.3,25.2,40,2.5,clear,summer,18-25,business,cold,semi_formal,Denim Jacket,outerwear,12,22,3,5,casual,0
9.4,6.1,40,2.8,drizzle,spring,25-35,sporty,very_cold,informal,Swim Shorts,lower,28,45,1,1,sporty,0
21.1,17.7,45,8.3,clouds,summer,18-25,casual,very_cold,formal,Thermal Underwear,upper,-30,0,9,2,sporty,0
18.4,16.9,74,3.1,clouds,autumn,25-35,elegant,warm,semi_formal,Wool Coat,outerwear,-15,5,8,8,business,0
14.8,12.3,46,2.8,rain,spring,25-35,casual,cold,semi_formal,Gloves,accessories,-30,5,8,5,casual,0
12.9,10.6,94,0.7,clouds,spring,45+,elegant,very_cold,informal,Umbrella,accessories,-10,35,0,5,casual,0
14.5,12.8,58,9.1,clear,spring,45+,elegant,normal,formal,Tank Top,upper,25,45,1,2,casual,0
-22.2,-26.3,39,7.2,clouds,winter,45+,casual,normal,formal,Winter Hat,accessories,-30,5,8,4,casual,1
7.9,5.5,58,2.2,clear,spring,35-45,casual,very_cold,informal,Umbrella,accessories,-10,35,0,5,casual,1
27.4,24.3,33,3.5,clear,summer,45+,casual,very_warm,informal,Scarf,accessories,-30,10,7,6,elegant,0
-2.4,-6.5,91,8.4,clouds,spring,18-25,sporty,very_warm,informal,Light Jacket,outerwear,10,20,4,6,casual,0
0.8,0.3,71,12.3,clear,winter,45+,casual,warm,formal,Dress Pants,lower,10,30,3,9,business,0
5.3,4.9,38,5.5,clouds,spring,35-45,business,normal,informal,Cardigan,upper,5,18,5,6,casual,1
-0.9,-2.8,76,7.5,clear,winter,45+,casual,warm,formal,Down Jacket,outerwear,-25,5,9,5,casual,1
-3.6,-7.2,57,11.5,clear,autumn,45+,sporty,very_cold,informal,Cardigan,upper,5,18,5,6,casual,0
-8.1,-9.4,31,0.5,snow,winter,35-45,elegant,normal,informal,Dress Pants,lower,10,30,3,9,business,0
23.4,24.9,55,2.8,clear,spring,18-25,elegant,warm,informal,Gloves,accessories,-30,5,8,5,casual,0
29.2,26.4,81,5.0,clouds,summer,25-35,casual,very_cold,formal,Tank Top,upper,25,45,1,2,casual,1
-1.8,-4.0,67,12.1,clouds,winter,35-45,elegant,normal,informal,Scarf,accessories,-30,10,7,6,elegant,1
9.7,7.6,60,13.0,clear,spring,45+,casual,very_warm,informal,Summer Dress,upper,20,35,1,6,elegant,0
0.3,-2.5,38,2.0,snow,winter,45+,casual,very_cold,semi_formal,Long Sleeve Shirt,upper,0,20,4,7,business,1
14.3,15.8,88,4.4,clear,spring,18-25,sporty,very_cold,informal,Scarf,accessories,-30,10,7,6,elegant,0
18.8,17.9,48,0.7,clouds,autumn,35-45,business,normal,formal,Tank Top,upper,25,45,1,2,casual,0
15.5,17.1,83,3.4,snow,autumn,25-35,casual,cold,semi_formal,Long Sleeve Shirt,upper,0,20,4,7,business,1
3.9,3.7,48,4.9,drizzle,spring,25-35,sporty,very_cold,informal,Linen Shirt,upper,22,38,1,7,business,0
18.5,13.1,72,13.6,clouds,winter,18-25,elegant,warm,informal,Tank Top,upper,25,45,1,2,casual,0
-10.3,-14.5,48,11.5,clear,winter,25-35,elegant,normal,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,0
20.0,16.5,38,13.6,rain,spring,35-45,elegant,normal,informal,Tank Top,upper,25,45,1,2,casual,0
12.7,8.9,79,5.7,clear,autumn,25-35,sporty,very_cold,informal,Sneakers,footwear,5,35,3,4,casual,1
15.0,13.6,90,6.9,rain,autumn,35-45,business,very_cold,formal,Winter Boots,footwear,-30,5,9,5,casual,0
15.5,16.5,68,6.8,clouds,spring,35-45,business,cold,formal,Wool Coat,outerwear,-15,5,8,8,business,1
18.7,16.6,46,13.3,clear,autumn,18-25,sporty,normal,informal,Polo Shirt,upper,15,28,2,6,casual,0
33.5,31.4,76,9.2,clear,summer,25-35,elegant,cold,semi_formal,Light Jacket,outerwear,10,20,4,6,casual,0
-16.2,-17.1,34,14.6,clouds,winter,45+,elegant,very_cold,informal,Winter Hat,accessories,-30,5,8,4,casual,1
6.5,4.0,56,1.7,clear,autumn,45+,casual,very_cold,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,1
2.7,0.9,46,10.9,clear,autumn,35-45,sporty,cold,semi_formal,Shorts,lower,20,40,1,3,casual,0
18.7,19.1,92,3.8,rain,spring,45+,casual,normal,semi_formal,Suit,upper,15,28,3,10,business,1
18.8,13.9,78,14.8,clouds,autumn,35-45,elegant,cold,informal,Winter Jacket,outerwear,-5,10,7,5,casual,0
8.0,6.1,57,14.4,clouds,winter,25-35,elegant,cold,semi_formal,Raincoat,outerwear,5,25,3,4,casual,0
-7.6,-10.1,35,2.5,clear,winter,45+,elegant,normal,semi_formal,Suit,upper,15,28,3,10,business,0
35.5,35.2,81,3.3,clouds,spring,45+,sporty,very_warm,informal,Suit,upper,15,28,3,10,business,0
1.4,0.1,41,12.3,clear,autumn,18-25,elegant,very_cold,informal,Jeans,lower,-5,25,4,5,casual,1
10.3,7.0,49,10.9,clouds,spring,18-25,casual,very_warm,informal,Polo Shirt,upper,15,28,2,6,casual,1
6.6,2.7,86,9.1,clear,autumn,35-45,elegant,very_warm,informal,Heavy Sweater,upper,-10,10,7,5,casual,1
21.3,22.0,94,10.1,clouds,spring,25-35,business,normal,formal,Heavy Sweater,upper,-10,10,7,5,casual,0
12.7,12.8,68,14.2,clear,spring,45+,elegant,normal,formal,Tank Top,upper,25,45,1,2,casual,0
9.6,5.5,90,7.0,snow,spring,45+,elegant,normal,formal,Cardigan,upper,5,18,5,6,casual,1
-12.0,-17.4,90,14.2,clear,winter,18-25,elegant,normal,formal,Denim Jacket,outerwear,12,22,3,5,casual,0
8.6,7.0,57,4.0,clear,spring,35-45,elegant,cold,informal,Linen Shirt,upper,22,38,1,7,business,0
2.1,1.8,58,13.5,clouds,spring,45+,casual,very_cold,informal,Blazer,outerwear,15,28,3,9,business,0
21.8,20.3,64,10.0,clouds,autumn,45+,elegant,normal,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,0
-8.2,-12.7,88,11.0,clouds,winter,35-45,business,warm,informal,Jeans,lower,-5,25,4,5,casual,1
-9.4,-8.5,73,7.6,snow,winter,18-25,casual,very_warm,informal,Shorts,lower,20,40,1,3,casual,0
16.6,14.9,70,9.4,rain,spring,35-45,business,warm,informal,Oxford Shoes,footwear,5,35,2,10,business,1
0.0,-0.9,60,12.5,clear,spring,45+,casual,very_cold,semi_formal,Down Jacket,outerwear,-25,5,9,5,casual,1
20.2,20.1,50,4.7,rain,autumn,45+,casual,normal,formal,Wool Coat,outerwear,-15,5,8,8,business,0
21.3,17.5,54,10.8,clouds,summer,18-25,sporty,very_warm,informal,Summer Dress,upper,20,35,1,6,elegant,1
4.9,2.8,73,3.5,clouds,winter,25-35,elegant,cold,semi_formal,Linen Shirt,upper,22,38,1,7,business,0
24.7,23.5,49,11.5,clear,summer,35-45,business,very_warm,semi_formal,Umbrella,accessories,-10,35,0,5,casual,1
28.2,25.2,53,12.5,clear,summer,18-25,business,cold,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,0
25.4,23.7,48,12.1,rain,spring,35-45,casual,normal,informal,Shorts,lower,20,40,1,3,casual,1
-1.4,-4.0,46,11.9,rain,autumn,18-25,elegant,warm,informal,Tank Top,upper,25,45,1,2,casual,0
25.1,26.6,35,2.2,drizzle,spring,45+,casual,very_warm,informal,Sunglasses,accessories,15,45,0,5,casual,1
10.0,6.5,34,10.7,clear,spring,18-25,elegant,very_warm,formal,Scarf,accessories,-30,10,7,6,elegant,1
7.3,5.3,85,8.2,snow,winter,45+,elegant,very_warm,formal,Scarf,accessories,-30,10,7,6,elegant,1
32.2,31.5,73,2.7,clouds,summer,35-45,casual,very_cold,informal,Shorts,lower,20,40,1,3,casual,1
25.6,22.5,86,10.2,clear,summer,25-35,casual,cold,semi_formal,Baseball Cap,accessories,15,40,0,3,sporty,1
3.5,3.4,64,5.6,clouds,autumn,45+,elegant,normal,semi_formal,Raincoat,outerwear,5,25,3,4,casual,0
5.0,0.6,42,7.9,clouds,winter,45+,business,warm,formal,Sandals,footwear,22,45,1,2,casual,0
-3.5,-3.0,37,4.9,snow,spring,18-25,sporty,very_warm,formal,Scarf,accessories,-30,10,7,6,elegant,0
24.9,26.4,51,2.0,clouds,spring,35-45,casual,very_cold,informal,Blazer,outerwear,15,28,3,9,business,1
1.5,-1.4,84,7.4,clear,autumn,18-25,elegant,very_cold,informal,Gloves,accessories,-30,5,8,5,casual,1
26.5,22.8,76,5.0,clouds,spring,35-45,business,cold,formal,Down Jacket,outerwear,-25,5,9,5,casual,0
-12.5,-16.5,75,5.5,snow,winter,18-25,business,very_warm,semi_formal,Jeans,lower,-5,25,4,5,casual,0
11.8,6.7,40,14.5,clear,autumn,45+,elegant,normal,formal,Dress Pants,lower,10,30,3,9,business,1
11.6,10.2,43,5.9,clouds,spring,18-25,elegant,warm,informal,Heavy Parka,outerwear,-30,0,10,4,casual,0
-3.2,-8.6,80,12.5,drizzle,spring,18-25,elegant,cold,semi_formal,Waterproof Boots,footwear,0,20,5,5,casual,0
33.3,31.6,81,14.3,clouds,summer,35-45,elegant,very_warm,formal,Sunglasses,accessories,15,45,0,5,casual,1
11.3,6.9,67,11.4,clouds,autumn,35-45,sporty,cold,formal,Baseball Cap,accessories,15,40,0,3,sporty,0
-7.5,-6.7,54,7.8,clear,autumn,45+,casual,very_cold,semi_formal,Thermal Underwear,upper,-30,0,9,2,sporty,1
-8.3,-9.2,81,6.7,clouds,winter,35-45,business,very_cold,formal,Cardigan,upper,5,18,5,6,casual,0
16.1,15.4,84,12.4,rain,autumn,25-35,elegant,very_cold,formal,Cardigan,upper,5,18,5,6,casual,0
-2.3,-2.4,43,10.7,rain,autumn,35-45,casual,normal,informal,Down Jacket,outerwear,-25,5,9,5,casual,1
-8.0,-11.2,64,1.0,clouds,winter,35-45,casual,very_cold,informal,Winter Jacket,outerwear,-5,10,7,5,casual,1
6.9,1.3,60,14.8,clear,winter,18-25,elegant,very_warm,formal,Light Jacket,outerwear,10,20,4,6,casual,0
22.6,22.7,43,14.0,clear,summer,18-25,elegant,very_cold,informal,T-Shirt,upper,18,35,1,3,casual,1
26.3,22.9,69,11.2,clouds,summer,18-25,sporty,normal,informal,Oxford Shoes,footwear,5,35,2,10,business,0
-16.0,-18.2,94,5.4,clouds,winter,45+,elegant,very_cold,informal,Light Jacket,outerwear,10,20,4,6,casual,0
4.8,5.2,53,4.6,clouds,spring,18-25,elegant,cold,semi_formal,Scarf,accessories,-30,10,7,6,elegant,1
-27.3,-29.1,86,6.9,clouds,winter,18-25,elegant,very_cold,informal,Scarf,accessories,-30,10,7,6,elegant,1
20.0,20.8,30,6.2,clear,autumn,18-25,sporty,very_cold,informal,Waterproof Boots,footwear,0,20,5,5,casual,0
19.0,16.4,91,13.3,clear,summer,45+,casual,very_cold,semi_formal,Raincoat,outerwear,5,25,3,4,casual,1
14.7,15.5,67,3.7,rain,spring,45+,elegant,very_cold,formal,Sandals,footwear,22,45,1,2,casual,0
-10.7,-14.0,82,8.0,snow,autumn,18-25,elegant,cold,semi_formal,Blazer,outerwear,15,28,3,9,business,0
-4.0,-7.3,68,9.7,clear,winter,45+,elegant,very_warm,formal,Sunglasses,accessories,15,45,0,5,casual,0
28.8,26.5,36,8.8,clear,summer,35-45,business,normal,formal,Baseball Cap,accessories,15,40,0,3,sporty,0
21.2,18.7,54,0.9,clouds,spring,45+,elegant,normal,semi_formal,Dress Pants,lower,10,30,3,9,business,1
22.2,22.6,56,8.0,rain,autumn,18-25,sporty,normal,informal,Jeans,lower,-5,25,4,5,casual,1
11.0,6.4,67,11.5,clouds,spring,45+,elegant,normal,formal,Hoodie,upper,8,20,5,3,sporty,1
-18.5,-19.3,84,12.4,clear,winter,18-25,sporty,very_cold,informal,Heavy Parka,outerwear,-30,0,10,4,casual,1
17.6,14.6,42,12.3,clouds,spring,18-25,elegant,warm,semi_formal,Sunglasses,accessories,15,45,0,5,casual,1
30.6,27.4,36,5.6,clouds,summer,45+,business,cold,semi_formal,Chinos,lower,10,28,3,7,business,1
-11.5,-15.4,43,4.9,clear,winter,18-25,elegant,normal,formal,Gloves,accessories,-30,5,8,5,casual,0
-10.1,-12.5,59,2.9,snow,winter,45+,sporty,very_warm,informal,Linen Shirt,upper,22,38,1,7,business,0
12.4,8.7,86,11.7,clouds,spring,18-25,sporty,normal,informal,Waterproof Boots,footwear,0,20,5,5,casual,1
18.3,14.9,84,15.0,clear,spring,45+,sporty,very_warm,informal,Cardigan,upper,5,18,5,6,casual,0
38.6,39.2,79,5.5,clear,summer,25-35,sporty,normal,formal,Baseball Cap,accessories,15,40,0,3,sporty,1
15.6,14.5,72,14.6,clouds,spring,25-35,business,normal,formal,Winter Boots,footwear,-30,5,9,5,casual,0
31.0,29.5,38,3.8,clear,summer,18-25,elegant,very_cold,informal,Thermal Underwear,upper,-30,0,9,2,sporty,0
4.9,4.2,56,2.2,snow,winter,25-35,casual,very_cold,formal,Umbrella,accessories,-10,35,0,5,casual,1
10.0,9.1,71,0.6,clouds,autumn,45+,casual,very_cold,formal,Umbrella,accessories,-10,35,0,5,casual,1
-0.3,-1.7,65,4.1,clear,spring,35-45,business,very_cold,formal,Winter Boots,footwear,-30,5,9,5,casual,1
22.0,22.3,85,6.2,clouds,summer,35-45,sporty,very_warm,formal,Polo Shirt,upper,15,28,2,6,casual,1
-5.1,-8.8,86,7.4,snow,autumn,35-45,sporty,cold,semi_formal,Blazer,outerwear,15,28,3,9,business,0
7.6,6.6,89,2.2,snow,winter,25-35,sporty,very_warm,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
-1.9,-6.3,55,14.3,clear,winter,35-45,elegant,normal,informal,Tank Top,upper,25,45,1,2,casual,0
-5.4,-3.7,42,1.2,clouds,winter,25-35,elegant,normal,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,1
21.1,20.1,37,5.1,clear,summer,25-35,casual,very_cold,formal,Polo Shirt,upper,15,28,2,6,casual,1
5.0,4.6,35,9.6,clear,autumn,25-35,elegant,very_warm,informal,Winter Hat,accessories,-30,5,8,4,casual,1
41.0,41.2,36,8.6,rain,summer,45+,sporty,warm,formal,T-Shirt,upper,18,35,1,3,casual,0
16.9,12.4,89,9.3,rain,spring,25-35,elegant,warm,semi_formal,Blazer,outerwear,15,28,3,9,business,1
12.6,13.3,41,6.3,clouds,spring,45+,business,cold,semi_formal,Heavy Sweater,upper,-10,10,7,5,casual,1
6.4,8.9,32,0.5,rain,autumn,18-25,sporty,very_cold,informal,Winter Jacket,outerwear,-5,10,7,5,casual,1
-13.0,-15.3,32,5.1,clouds,winter,25-35,elegant,very_cold,formal,Heavy Sweater,upper,-10,10,7,5,casual,0
24.5,23.7,55,9.0,clouds,summer,18-25,sporty,very_warm,formal,Sunglasses,accessories,15,45,0,5,casual,1
5.6,0.4,75,14.9,clear,spring,18-25,sporty,very_cold,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
18.3,15.7,67,3.0,clear,summer,35-45,elegant,normal,informal,Light Jacket,outerwear,10,20,4,6,casual,1
4.1,3.3,69,8.6,clouds,winter,45+,elegant,normal,semi_formal,Long Sleeve Shirt,upper,0,20,4,7,business,1
14.4,9.7,85,13.5,clear,spring,25-35,business,normal,formal,Chinos,lower,10,28,3,7,business,1
-6.9,-11.1,67,13.3,clouds,winter,45+,casual,very_cold,semi_formal,Linen Shirt,upper,22,38,1,7,business,0
-8.4,-11.8,53,14.4,clouds,winter,18-25,sporty,very_cold,informal,Winter Boots,footwear,-30,5,9,5,casual,1
4.2,4.9,49,10.3,clear,autumn,35-45,business,normal,formal,Dress Pants,lower,10,30,3,9,business,1
3.6,0.3,62,5.7,snow,autumn,18-25,elegant,cold,semi_formal,Waterproof Boots,footwear,0,20,5,5,casual,1
12.4,11.3,37,13.7,clouds,winter,35-45,business,normal,informal,Winter Jacket,outerwear,-5,10,7,5,casual,1
27.0,25.7,52,10.9,clear,summer,45+,casual,very_cold,informal,T-Shirt,upper,18,35,1,3,casual,1
17.4,17.1,41,8.7,clouds,spring,18-25,elegant,cold,semi_formal,Light Jacket,outerwear,10,20,4,6,casual,1
25.3,27.7,50,0.0,clear,summer,25-35,sporty,very_warm,informal,Swim Shorts,lower,28,45,1,1,sporty,1
19.6,14.6,69,14.7,clouds,summer,45+,elegant,normal,semi_formal,T-Shirt,upper,18,35,1,3,casual,0
27.1,25.0,77,4.4,clouds,spring,18-25,elegant,very_warm,formal,Tank Top,upper,25,45,1,2,casual,1
36.5,34.8,69,0.8,snow,winter,45+,casual,very_cold,semi_formal,Sandals,footwear,22,45,1,2,casual,1
2.8,0.5,77,7.2,clear,winter,35-45,business,cold,informal,Winter Jacket,outerwear,-5,10,7,5,casual,1
-14.8,-14.4,43,2.6,rain,autumn,35-45,business,very_warm,semi_formal,Thermal Underwear,upper,-30,0,9,2,sporty,0
32.1,32.3,43,1.2,clear,summer,45+,casual,warm,informal,Cardigan,upper,5,18,5,6,casual,0
28.3,23.0,93,14.9,clouds,summer,35-45,business,warm,informal,Baseball Cap,accessories,15,40,0,3,sporty,1
3.8,4.4,65,5.3,drizzle,autumn,18-25,sporty,very_warm,semi_formal,Cardigan,upper,5,18,5,6,casual,0
8.8,7.4,68,13.7,clear,winter,18-25,elegant,warm,semi_formal,Baseball Cap,accessories,15,40,0,3,sporty,0
26.7,26.9,33,5.7,clear,autumn,18-25,sporty,normal,informal,Hoodie,upper,8,20,5,3,sporty,1
7.1,6.5,76,5.7,clouds,autumn,18-25,business,very_warm,semi_formal,Waterproof Boots,footwear,0,20,5,5,casual,0
3.0,-2.5,32,13.6,clouds,winter,45+,casual,very_warm,informal,Winter Boots,footwear,-30,5,9,5,casual,1
6.5,4.4,86,7.1,clear,spring,18-25,business,very_warm,semi_formal,Gloves,accessories,-30,5,8,5,casual,0
5.3,7.1,75,2.8,clear,winter,25-35,elegant,very_warm,informal,Heavy Sweater,upper,-10,10,7,5,casual,1
11.3,5.8,55,14.6,clouds,spring,45+,casual,very_cold,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,1
8.3,9.1,36,7.4,clouds,spring,45+,elegant,normal,formal,Swim Shorts,lower,28,45,1,1,sporty,0
2.4,3.0,54,6.2,clouds,autumn,25-35,sporty,normal,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
5.6,7.4,87,3.8,rain,autumn,18-25,casual,very_cold,formal,Thermal Underwear,upper,-30,0,9,2,sporty,0
17.1,16.3,50,11.1,clear,summer,35-45,casual,very_cold,formal,Blazer,outerwear,15,28,3,9,business,1
-16.1,-18.6,53,5.5,clear,winter,45+,sporty,warm,formal,Chinos,lower,10,28,3,7,business,0
13.6,8.3,92,12.1,clouds,spring,45+,business,cold,semi_formal,Gloves,accessories,-30,5,8,5,casual,0
1.7,2.3,74,0.8,clouds,spring,18-25,sporty,cold,semi_formal,Winter Jacket,outerwear,-5,10,7,5,casual,1
15.9,11.7,60,9.7,clear,spring,25-35,business,normal,formal,Chinos,lower,10,28,3,7,business,1
20.3,18.2,45,13.3,clear,autumn,45+,casual,warm,informal,Dress Pants,lower,10,30,3,9,business,1
-6.4,-9.4,36,4.6,snow,winter,18-25,sporty,normal,informal,Linen Shirt,upper,22,38,1,7,business,0
-5.3,-4.4,69,3.5,snow,winter,25-35,elegant,very_warm,informal,Sunglasses,accessories,15,45,0,5,casual,0
3.2,3.3,88,5.2,clouds,summer,25-35,casual,cold,semi_formal,Light Jacket,outerwear,10,20,4,6,casual,0
4.6,5.0,93,6.2,clear,autumn,18-25,elegant,warm,informal,Light Jacket,outerwear,10,20,4,6,casual,0
-14.1,-11.9,71,1.7,clear,winter,45+,elegant,normal,semi_formal,Thermal Underwear,upper,-30,0,9,2,sporty,0
-0.1,0.2,92,7.7,drizzle,spring,18-25,sporty,normal,informal,Sunglasses,accessories,15,45,0,5,casual,0
11.7,9.2,36,8.7,snow,winter,35-45,casual,normal,informal,Denim Jacket,outerwear,12,22,3,5,casual,1
22.4,23.0,59,11.1,clear,summer,18-25,sporty,very_warm,informal,Polo Shirt,upper,15,28,2,6,casual,1
16.0,14.5,49,9.4,clouds,summer,45+,casual,very_cold,formal,T-Shirt,upper,18,35,1,3,casual,0
13.6,11.7,60,8.6,clear,spring,35-45,casual,normal,informal,Long Sleeve Shirt,upper,0,20,4,7,business,1
18.5,18.9,54,8.7,clouds,winter,25-35,elegant,warm,semi_formal,Dress Pants,lower,10,30,3,9,business,1
-11.4,-12.2,58,6.7,clouds,winter,45+,casual,very_warm,informal,Down Jacket,outerwear,-25,5,9,5,casual,1
-8.9,-10.6,86,14.6,clear,winter,45+,business,warm,informal,Swim Shorts,lower,28,45,1,1,sporty,0
4.3,3.2,69,14.3,rain,autumn,18-25,business,very_warm,semi_formal,Umbrella,accessories,-10,35,0,5,casual,1
12.6,10.1,61,13.1,clear,summer,18-25,business,cold,semi_formal,Linen Shirt,upper,22,38,1,7,business,0
8.9,8.9,41,6.4,clear,autumn,18-25,sporty,very_warm,informal,Down Jacket,outerwear,-25,5,9,5,casual,0
1.8,2.5,75,9.2,snow,winter,45+,business,warm,formal,Summer Dress,upper,20,35,1,6,elegant,0
21.7,22.0,83,7.8,clear,summer,18-25,business,very_warm,semi_formal,Polo Shirt,upper,15,28,2,6,casual,1
0.1,-1.8,90,8.4,clouds,spring,25-35,elegant,very_cold,formal,Heavy Sweater,upper,-10,10,7,5,casual,0
3.8,5.0,83,3.3,clouds,spring,45+,business,warm,formal,Blazer,outerwear,15,28,3,9,business,1
15.8,15.0,42,11.8,clouds,spring,45+,casual,very_cold,semi_formal,Sneakers,footwear,5,35,3,4,casual,1
3.0,-2.4,70,14.4,clear,winter,45+,elegant,very_cold,formal,Down Jacket,outerwear,-25,5,9,5,casual,1
10.1,10.5,66,12.1,clear,autumn,25-35,elegant,very_cold,formal,Winter Boots,footwear,-30,5,9,5,casual,0
-18.7,-20.0,68,10.1,clouds,winter,18-25,business,very_cold,informal,Heavy Parka,outerwear,-30,0,10,4,casual,1
16.5,13.7,76,7.1,clouds,summer,18-25,business,very_warm,semi_formal,Sandals,footwear,22,45,1,2,casual,0
15.4,12.0,76,9.1,clouds,spring,25-35,casual,very_cold,formal,Hoodie,upper,8,20,5,3,sporty,1
31.3,26.4,46,15.0,clear,summer,18-25,elegant,normal,formal,Dress Pants,lower,10,30,3,9,business,1
11.0,6.6,38,9.8,clear,autumn,25-35,sporty,normal,informal,Thermal Underwear,upper,-30,0,9,2,sporty,0
24.7,23.6,46,3.7,clouds,summer,25-35,business,normal,formal,Chinos,lower,10,28,3,7,business,1
20.7,17.6,41,14.6,clear,summer,45+,elegant,normal,semi_formal,Scarf,accessories,-30,10,7,6,elegant,1
11.3,6.9,67,11.4,clouds,autumn,35-45,sporty,cold,formal,Gloves,accessories,-30,5,8,5,casual,0
-11.3,-10.6,58,0.6,snow,winter,25-35,sporty,very_warm,informal,Wool Coat,outerwear,-15,5,8,8,business,0
7.0,3.8,81,10.7,rain,autumn,45+,business,warm,informal,Light Jacket,outerwear,10,20,4,6,casual,0
8.5,8.6,87,9.8,snow,spring,45+,sporty,very_cold,formal,Sandals,footwear,22,45,1,2,casual,0
-1.3,-2.1,47,8.5,clear,autumn,25-35,business,normal,formal,Jeans,lower,-5,25,4,5,casual,1
